-1	qid:1	1:0	2:11.434075	3:13.923245	4:0	5:13.337366	6:7.407669	7:9.361648	8:0	# My Death My Decision logo.png	cs|.my
1	qid:444	1:0	2:9.404025	3:13.15197	4:0	5:11.471163	6:12.038827	7:0	8:0	# 222007 , Claycross Tunnel (4245951018).jpg	en|Clay cross tunnel
-1	qid:445	1:0	2:0	3:0	4:16.816122	5:17.681362	6:0	7:0	8:0	# Gonepteryx rhamni (31374773657).jpg	en|cleopatra
1	qid:445	1:0	2:14.570218	3:7.9529653	4:0	5:16.50001	6:11.470571	7:0	8:0	# Cleopatra (4886192257).jpg	en|cleopatra
1	qid:445	1:11.630927	2:12.940456	3:9.814682	4:0	5:16.203121	6:11.571398	7:13.816052	8:0	# Cleopatra by Julius Kronberg.jpg	en|cleopatra
-1	qid:445	1:0	2:13.869965	3:11.656131	4:0	5:16.559177	6:14.823837	7:0	8:0	# HMS Cleopatra (1915).jpg	en|cleopatra
0	qid:445	1:0	2:13.869965	3:17.735258	4:0	5:17.053955	6:17.664629	7:0	8:0	# Cleopatra 1917 still.jpg	en|cleopatra
1	qid:445	1:9.20611	2:10.661716	3:10.318711	4:0	5:14.368179	6:16.443045	7:18.024336	8:14.381785	# Cleopatra and Caesar by Jean-Leon-Gerome.jpg	en|cleopatra
-1	qid:445	1:8.248224	2:9.56926	3:8.201539	4:0	5:13.471631	6:11.844938	7:17.439339	8:0	# Leah Jaye, Cleopatra Nile at Jack Lawrence's Birthday Party 1.jpg	en|cleopatra
-1	qid:445	1:0	2:12.704711	3:11.712918	4:13.113766	5:17.259117	6:16.069807	7:0	8:0	# Chrysopoea of Cleopatra 4.png	en|cleopatra
0	qid:445	1:11.126413	2:11.419575	3:0	4:0	5:0	6:15.444186	7:10.633102	8:0	# Plate with the death of Cleopatra.jpg	en|cleopatra
1	qid:445	1:0	2:0	3:14.9327965	4:0	5:0	6:12.066984	7:0	8:0	# Gertrude Elliott Forbes-Robertson.jpg	en|cleopatra
-1	qid:446	1:0	2:0	3:13.217557	4:0	5:0	6:20.355122	7:0	8:0	# Jacobs67.jpg	vi|Cleroclytus_gracilis
-1	qid:447	1:0	2:9.625489	3:9.846	4:9.606087	5:13.63479	6:10.516447	7:14.2285385	8:0	# Mars Climate Orbiter during tests.jpg	en|climate change
1	qid:447	1:18.478325	2:21.54769	3:18.156181	4:0	5:13.085725	6:24.542572	7:20.141212	8:0	# Natural climate change.jpg	en|climate change
-1	qid:447	1:14.470913	2:0	3:18.201195	4:0	5:0	6:21.261175	7:19.967863	8:0	# Save the bees icon (color).png	en|climate change
1	qid:447	1:0	2:0	3:20.828836	4:0	5:0	6:18.354229	7:0	8:0	# KlimawissenschaftenZweiJahrhunderte.jpg	en|climate change
1	qid:447	1:18.879929	2:19.131672	3:15.192015	4:0	5:26.980032	6:17.105352	7:25.249687	8:13.874129	# Fight climate change – not Iran.jpg	en|climate change
0	qid:447	1:0	2:18.869596	3:9.172011	4:0	5:27.246202	6:22.442352	7:0	8:0	# Political change not climate change...-Melbourneclimatestrike IMG 5050 (48764603451).jpg	en|climate change
1	qid:448	1:10.318977	2:9.479262	3:11.252516	4:0	5:11.899733	6:9.299906	7:8.90389	8:0	# Clock 20-11-05 079.jpg	en|clock
1	qid:448	1:0	2:0	3:4.2656865	4:0	5:0	6:0	7:0	8:10.842468	# Nottuln, Schapdetten, St.-Bonifatius-Kirche -- 2016 -- 3857.jpg	en|clock
1	qid:448	1:0	2:7.1733036	3:8.072601	4:8.313795	5:11.912454	6:10.228842	7:0	8:0	# Pendulum clock by Jacob Kock, antique furniture photography, IMG 0931 edit.jpg	en|clock
1	qid:448	1:7.3174634	2:11.28471	3:5.5840435	4:0	5:0	6:9.94216	7:6.9643216	8:0	# Greenwich clock.jpg	en|clock
1	qid:448	1:0	2:9.987472	3:9.96155	4:0	5:0	6:14.393932	7:0	8:0	# Sayaji Baug Floral Clock.jpg	en|clock
1	qid:448	1:0	2:8.992872	3:2.4367185	4:0	5:11.888593	6:12.241399	7:0	8:0	# Czech-2013-Prague-Astronomical clock face.jpg	en|clock
-1	qid:448	1:0	2:9.939534	3:7.809969	4:9.940712	5:13.851696	6:11.791666	7:0	8:0	# Biological clock human-nn.png	en|clock
1	qid:448	1:9.621151	2:10.537654	3:5.49862	4:0	5:12.841355	6:10.822508	7:8.332123	8:0	# Gallefort clock tower.jpg	en|clock
1	qid:448	1:0	2:10.549903	3:5.1851735	4:0	5:12.832166	6:12.012159	7:0	8:0	# Bitterne Clock Tower.jpg	en|clock
1	qid:448	1:0	2:0	3:9.540154	4:0	5:0	6:9.427775	7:14.892183	8:0	# Duel QP LD white.JPG	en|clock
-1	qid:449	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:14.37998	# Matt Hsu's Obscure Orchestra - 03.jpg	pt|clonagem
-1	qid:45	1:0	2:0	3:0	4:0	5:0	6:13.803444	7:0	8:0	# Students celebrates Pohela Falgun at Muktamancha in University of Chittagong (01).jpg	bn|৩_ফাল্গুন
1	qid:450	1:0	2:12.940585	3:8.174361	4:0	5:15.022287	6:13.060956	7:0	8:0	# Cloud Bay Cloud Bay (4695522921).jpg	en|cloud
-1	qid:450	1:0	2:9.826462	3:9.740947	4:0	5:12.343432	6:13.9087715	7:0	8:0	# Parc de Saint-Cloud 001.jpg	en|cloud
1	qid:450	1:0	2:0	3:11.977328	4:0	5:0	6:0	7:0	8:0	# Altocumulus-Mixtur.jpg	en|cloud
0	qid:450	1:0	2:0	3:11.694877	4:0	5:0	6:0	7:0	8:0	# Lage magellansche wolken.jpg	en|cloud
-1	qid:450	1:0	2:12.883274	3:8.108623	4:0	5:14.890443	6:12.996854	7:0	8:0	# Cloud Bay Cloud Bay (14747953848).jpg	en|cloud
-1	qid:450	1:0	2:11.124594	3:7.6523533	4:13.079545	5:15.590219	6:11.5763035	7:0	8:0	# Cloud Bay (1414389985).jpg	en|cloud
1	qid:450	1:11.722149	2:12.974373	3:8.714466	4:0	5:15.000414	6:12.869792	7:11.73071	8:0	# Lightning cloud to cloud (aka).jpg	en|cloud
-1	qid:450	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:8.411339	# Bireuen Grand Mosque, Bireuen City; August 2020 (05).jpg	en|cloud
-1	qid:450	1:9.73075	2:0	3:0	4:0	5:0	6:7.098358	7:7.309853	8:0	# 0692Cloud ear fungus 08.jpg	en|cloud
-1	qid:450	1:0	2:12.922333	3:7.8903685	4:0	5:14.939817	6:12.843616	7:0	8:0	# Cloud Bay Cloud Bay (31910947915).jpg	en|cloud
1	qid:451	1:0	2:9.451553	3:5.62349	4:0	5:12.242475	6:9.962306	7:0	8:0	# ISS034E016601 - Stratocumulus Clouds - Pacific Ocean.jpg	en|clouds
-1	qid:451	1:0	2:0	3:0	4:0	5:0	6:8.197843	7:14.966065	8:0	# PalmerstownChurch.jpg	en|clouds
-1	qid:451	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:8.411339	# Bireuen Grand Mosque, Bireuen City; August 2020 (05).jpg	en|clouds
1	qid:451	1:0	2:10.526505	3:6.861687	4:0	5:12.938857	6:9.614997	7:0	8:11.3050585	# Cumulus clouds panorama.jpg	en|clouds
1	qid:452	1:0	2:29.384745	3:44.646595	4:0	5:18.757975	6:29.23103	7:0	8:0	# Atlético Mineiro 1937.png	pt|Clube Atletico Mineiro
1	qid:452	1:0	2:42.094807	3:34.894123	4:0	5:60.713554	6:42.598537	7:0	8:0	# Clube Atletico Mineiro - 1915.jpg	pt|Clube Atletico Mineiro
-1	qid:452	1:16.890583	2:0	3:0	4:0	5:0	6:36.633762	7:28.635002	8:0	# Kit right arm cam2021h.png	pt|Clube Atletico Mineiro
-1	qid:452	1:0	2:0	3:38.503216	4:0	5:0	6:0	7:0	8:0	# Mário de Castro.gif	pt|Clube Atletico Mineiro
-1	qid:452	1:12.372731	2:0	3:0	4:0	5:0	6:36.582462	7:25.654507	8:0	# Kit body cam2021tg.png	pt|Clube Atletico Mineiro
-1	qid:452	1:0	2:0	3:39.611076	4:0	5:0	6:11.69042	7:0	8:0	# Kit body cam15g2.png	pt|Clube Atletico Mineiro
-1	qid:452	1:0	2:0	3:0	4:0	5:0	6:37.16446	7:45.245823	8:0	# ICoC Logo.png	pt|Clube Atletico Mineiro
1	qid:453	1:0	2:28.780495	3:41.67903	4:0	5:50.989765	6:30.251541	7:0	8:0	# CMA CGM Otello (ship, 2005) IMO 9299628, Maasmond, Port of Rotterdam pic8.JPG	en|CMA CGM Otello
-1	qid:454	1:0	2:0	3:0	4:0	5:0	6:5.6632156	7:0	8:0	# Hoi An the ky 17 (2).jpg	vi|Cô_dâu_vàng
-1	qid:454	1:0	2:0	3:0	4:0	5:0	6:14.81007	7:0	8:0	# Lá Cờ Hoà Giải Của Nước Việt Nam.jpg	vi|Cô_dâu_vàng
-1	qid:454	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:0	# 大越史記全書之陳益稷2.jpg	vi|Cô_dâu_vàng
-1	qid:454	1:0	2:0	3:0	4:0	5:0	6:7.975753	7:0	8:0	# PHU NU CA MAU.jpg	vi|Cô_dâu_vàng
-1	qid:454	1:0	2:0	3:0	4:0	5:0	6:11.114331	7:0	8:0	# Co-vang-tai-Nghe-An HTTL.jpg	vi|Cô_dâu_vàng
-1	qid:455	1:0	2:0	3:0	4:0	5:0	6:41.586014	7:0	8:0	# PHU NU CA MAU.jpg	vi|Cơ_giới_hóa_chiến_tranh
1	qid:456	1:0	2:17.3848	3:7.811879	4:0	5:27.058964	6:14.724437	7:1.0239829	8:0	# Georgia state coat of arms (illustrated, 1876).jpg	en|coat of arms
1	qid:456	1:0	2:17.3848	3:8.058863	4:0	5:27.058964	6:14.724437	7:1.0239829	8:0	# Nebraska state coat of arms (illustrated, 1876).jpg	en|coat of arms
1	qid:456	1:0	2:19.040182	3:18.88646	4:17.034573	5:29.618057	6:4.8289127	7:0	8:0	# Coat of Arms of Frolovo 02.png	en|coat of arms
1	qid:456	1:0	2:0	3:14.05953	4:0	5:0	6:17.224298	7:9.763867	8:0	# USAMPC-COA.png	en|coat of arms
1	qid:456	1:0	2:0	3:14.822831	4:0	5:0	6:19.885096	7:13.344324	8:0	# Wappen Lutten.png	en|coat of arms
0	qid:456	1:0	2:0	3:6.7369986	4:0	5:0	6:0.51292443	7:15.837009	8:0	# Münster, Kinderhaus, St.-Josef-Kirche -- 2018 -- 2503.jpg	en|coat of arms
1	qid:456	1:0	2:17.196327	3:7.9865437	4:0	5:26.80938	6:14.660655	7:0.993668	8:0	# Connecticut state coat of arms (illustrated, 1876).jpg	en|coat of arms
1	qid:456	1:0	2:0	3:18.138817	4:0	5:0	6:0.4972114	7:1.1940426	8:0	# Armorial universel (1660, p. 170).png	en|coat of arms
1	qid:456	1:17.228897	2:0	3:14.26688	4:0	5:0	6:12.823349	7:15.842021	8:0	# SibiuCoatofArms.png	en|coat of arms
-1	qid:456	1:0	2:0	3:0	4:0	5:0	6:13.345422	7:0.6137576	8:0	# Wing 0005th Strategic Reconnaissance (B-29 Era).png	en|coat of arms
-1	qid:457	1:0	2:0	3:7.102403	4:0	5:0	6:15.53296	7:0	8:14.395914	# Kobalt electrolytic and 1cm3 cube.jpg	cs|Cobalt
-1	qid:457	1:0	2:14.331574	3:10.685369	4:0	5:16.793417	6:10.655045	7:0	8:14.3938055	# Cobalt ON 3.jpg	cs|Cobalt
-1	qid:457	1:0	2:14.798219	3:17.215633	4:13.262913	5:19.874273	6:12.220443	7:14.979933	8:0	# Cobalt(II) oxalate.png	cs|Cobalt
1	qid:458	1:0	2:26.77592	3:24.749481	4:0	5:35.34641	6:31.309845	7:0	8:0	# Coca-cola-clear.jpg	en|coca cola
0	qid:458	1:17.45438	2:0	3:21.78215	4:0	5:0	6:22.742912	7:19.581665	8:0	# 823 Meeting - sign.jpg	en|coca cola
1	qid:458	1:0	2:20.68827	3:30.072094	4:0	5:30.963163	6:22.245407	7:0	8:13.887251	# 770ml Coca-Cola Glass Bottles in Taiwan.jpg	en|coca cola
1	qid:458	1:16.889755	2:0	3:13.326176	4:20.679129	5:28.051231	6:24.286858	7:30.122559	8:0	# 15-09-26-RalfR-WLC-0098.jpg	en|coca cola
-1	qid:458	1:0	2:26.711794	3:0	4:0	5:0	6:29.399014	7:0	8:0	# Deizisau.Coca-Cola.jpg	en|coca cola
-1	qid:458	1:0	2:26.81548	3:28.923538	4:0	5:16.254242	6:31.466175	7:0	8:0	# CVI Coca-Cola.jpg	en|coca cola
1	qid:458	1:0	2:25.955715	3:30.429298	4:0	5:34.167847	6:26.610735	7:19.35872	8:0	# Coca-Cola lata.jpg	en|coca cola
1	qid:458	1:0	2:13.011043	3:33.171432	4:0	5:0	6:36.676346	7:0	8:0	# Bottles ofCoca-Cola.jpg	en|coca cola
-1	qid:458	1:0	2:20.491753	3:18.150782	4:0	5:31.078056	6:9.703824	7:0	8:0	# Coca-Cola Gebäude Berlin East Side (col 001).jpg	en|coca cola
0	qid:458	1:0	2:20.491753	3:27.803314	4:0	5:31.718515	6:33.86464	7:0	8:0	# Coca-Cola zero tank and windsock, 2019 Dunaharaszti.jpg	en|coca cola
1	qid:459	1:0	2:10.779686	3:12.282797	4:0	5:12.996985	6:6.2774296	7:0	8:0	# Codex Atlanticus - 000V-215.jpg	en|codex
-1	qid:459	1:0	2:0	3:0	4:0	5:0	6:9.345739	7:14.534959	8:0	# Kom-Ombo-Epervier-002.jpg	en|codex
1	qid:459	1:0	2:10.770162	3:13.229512	4:0	5:13.008994	6:6.2793427	7:0	8:0	# Codex Atlanticus - 000V-5.jpg	en|codex
-1	qid:459	1:0	2:0	3:13.010016	4:0	5:0	6:12.073826	7:9.903774	8:0	# TextsOT.PNG	en|codex
0	qid:459	1:0	2:11.211003	3:0	4:0	5:0	6:14.495374	7:0	8:0	# Wortmarken einzeln codex.png	en|codex
1	qid:459	1:0	2:12.022809	3:9.380596	4:0	5:14.034543	6:0	7:0	8:0	# Codex Nitriensis.jpg	en|codex
0	qid:46	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:14.3257	# Esther Earl photo.png	ar|30_سرطان
-1	qid:46	1:0	2:0	3:0	4:0	5:0	6:14.039663	7:0	8:0	# Diagram showing stage 4A cervical cancer CRUK 236-ar.png	ar|30_سرطان
0	qid:46	1:0	2:0	3:0	4:0	5:0	6:14.897028	7:0	8:0	# Diagram showing stage 2A cervical cancer CRUK 212-ar.png	ar|30_سرطان
-1	qid:46	1:0	2:0	3:0	4:0	5:0	6:13.471369	7:0	8:0	# Diagram showing stage 1A cervical cancer CRUK 200-ar.png	ar|30_سرطان
-1	qid:46	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:14.395465	# CuritibaBotanicoOutubroRosa.JPG	ar|30_سرطان
1	qid:46	1:0	2:0	3:0	4:0	5:0	6:17.192263	7:0	8:0	# Diagram showing stage 3B cervical cancer CRUK 226-ar.png	ar|30_سرطان
0	qid:46	1:0	2:0	3:0	4:0	5:0	6:14.588052	7:0	8:0	# Diagram showing stage 4B cervical cancer CRUK 239-ar.png	ar|30_سرطان
1	qid:46	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:13.870864	# Breast Cancer Awareness Month 141020-F-XA488-017.jpg	ar|30_سرطان
0	qid:460	1:0	2:0	3:26.562572	4:0	5:0	6:25.753946	7:0	8:0	# Haeckel Tubulariae.jpg	ceb|Codonium_proliferum
0	qid:461	1:0	2:11.794332	3:10.709856	4:0	5:14.311915	6:14.822451	7:0	8:0	# Different varieties of coffee - Satria coffee plantation (17031964736).jpg	en|coffee
-1	qid:461	1:11.265705	2:0	3:8.122934	4:0	5:0	6:9.1312475	7:8.942491	8:0	# Costa, Kidderminster.jpg	en|coffee
-1	qid:461	1:8.29374	2:8.997276	3:0	4:0	5:12.103725	6:15.3507395	7:8.381943	8:0	# Cheek Neal Coffee Company Building -- Houston, Texas.jpg	en|coffee
1	qid:461	1:8.29374	2:11.187326	3:10.981024	4:0	5:13.539907	6:12.272485	7:9.288108	8:12.788638	# Compass Coffee Lattes.jpg	en|coffee
0	qid:461	1:10.633102	2:10.468726	3:0	4:9.934645	5:14.5653305	6:12.4005575	7:10.082803	8:0	# Dasprakash Icecreams Coffee Mix.jpg	en|coffee
-1	qid:461	1:0	2:0	3:0	4:0	5:0	6:8.511321	7:14.459986	8:0	# Gangolf Bamberg 210413-2.JPG	en|coffee
-1	qid:461	1:0	2:0	3:14.920603	4:0	5:0	6:0	7:0	8:0	# Buisman koffiestroop blikje, foto 2.JPG	en|coffee
1	qid:461	1:0	2:8.585604	3:10.358884	4:0	5:11.841289	6:15.759204	7:0	8:0	# Black Coffee for Breakfast in White Porcelain Cup.jpg	en|coffee
0	qid:461	1:7.682564	2:8.5298815	3:0	4:0	5:11.777364	6:9.50003	7:8.988352	8:12.774994	# Guilt Intensity over coffee - sketch by Jess Klein.png	en|coffee
1	qid:461	1:0	2:12.699778	3:12.546465	4:0	5:0	6:13.560217	7:0	8:0	# ^-^ coffee.jpg	en|coffee
-1	qid:462	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:0	# Captive Brown Bear -Urso Pardo- (2019) (48701472192).jpg	en|cognitive diversity
1	qid:463	1:0	2:16.690868	3:20.023914	4:0	5:20.701694	6:0	7:0	8:0	# Colacus bicolor (Zoosphere 72 005).jpg	ceb|Colacus
1	qid:463	1:0	2:15.727213	3:18.863691	4:0	5:19.507368	6:0	7:0	8:14.393119	# Colacus bicolor (Zoosphere 72 076).jpg	ceb|Colacus
1	qid:463	1:0	2:15.681956	3:18.837172	4:0	5:19.465479	6:0	7:0	8:0	# Colacus bicolor (Zoosphere 72 094).jpg	ceb|Colacus
1	qid:463	1:0	2:16.625036	3:19.26184	4:0	5:20.64162	6:0	7:0	8:0	# Colacus bicolor (Zoosphere 72 087).jpg	ceb|Colacus
1	qid:463	1:0	2:15.971944	3:18.760942	4:0	5:19.837456	6:0	7:0	8:0	# Colacus bicolor (Zoosphere 72 068).jpg	ceb|Colacus
1	qid:463	1:0	2:16.64011	3:19.986767	4:0	5:20.659304	6:0	7:0	8:0	# Colacus bicolor (Zoosphere 72 050).jpg	ceb|Colacus
-1	qid:464	1:0	2:17.126905	3:14.286613	4:0	5:24.03003	6:15.340127	7:0	8:0	# York Cold War Bunker (8619).jpg	en|cold war
0	qid:464	1:0	2:16.344652	3:17.589138	4:0	5:24.698112	6:19.03249	7:0	8:0	# U.S. Cold War Victory Medal.png	en|cold war
-1	qid:464	1:0	2:0	3:0	4:0	5:0	6:0	7:20.893194	8:0	# Isotopeshareofgammadosewith20cmconcreteatchernobyl.png	en|cold war
-1	qid:464	1:0	2:18.090366	3:13.210506	4:0	5:25.071804	6:17.958797	7:0	8:0	# Cold War certificate sample.jpg	en|cold war
-1	qid:464	1:0	2:0	3:5.9775157	4:0	5:0	6:0	7:0	8:12.257439	# Dülmen, ehem. NAAFI-Shop -- 2019 -- 4019.jpg	en|cold war
-1	qid:464	1:0	2:14.803486	3:0	4:0	5:22.819714	6:13.888606	7:0	8:0	# Underground passage, Stevnsfort Cold War Museum, Denmark-4843.jpg	en|cold war
0	qid:464	1:0	2:15.520094	3:0	4:0	5:24.210548	6:15.982481	7:0	8:0	# Cold War Remains - geograph.org.uk - 673874.jpg	en|cold war
-1	qid:465	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:0	# Chicago Accountability Special Task Force Meeting (25268009205).jpg	en|collaborate
1	qid:465	1:0	2:0	3:0	4:0	5:0	6:14.119017	7:0	8:0	# Fordham Digital Humanities 2019 8 jeh.jpg	en|collaborate
1	qid:465	1:0	2:10.18055	3:0	4:0	5:14.8668995	6:14.593214	7:0	8:0	# 26th MEU CBRN and EOD collaborate during integrated training 170818-M-WP334-0106.jpg	en|collaborate
-1	qid:465	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:0	# RQ-3A-Darkstar.jpg	en|collaborate
-1	qid:465	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:0	# Gifts form King Adandozan - Museu Nacional, Rio de Janeiro.jpg	en|collaborate
-1	qid:465	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:0	# Institute for Collaborative Research in the Humanites.jpg	en|collaborate
0	qid:465	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:0	# Collaborative E-democracy2.jpg	en|collaborate
0	qid:465	1:14.343986	2:17.262753	3:0	4:0	5:20.812971	6:13.091352	7:12.685939	8:0	# Collaborate and Create.png	en|collaborate
-1	qid:465	1:0	2:10.312503	3:0	4:0	5:15.07216	6:14.779155	7:0	8:0	# 179th and local first responders collaborate in decontamination exercise 150925-Z-XQ637-320.jpg	en|collaborate
0	qid:465	1:10.195909	2:16.98583	3:0	4:0	5:20.50145	6:19.293344	7:11.718188	8:0	# HPE ADVICE Collaborate 2.png	en|collaborate
-1	qid:466	1:0	2:11.713338	3:7.997424	4:0	5:14.256746	6:5.584988	7:0	8:0	# Campus Party Colombia 2014 - Wikimedia Colombia - 18.jpg	en|colombia
-1	qid:466	1:0	2:0	3:0	4:0	5:0	6:4.7173176	7:0	8:14.398076	# Manuel José Castrillón.jpg	en|colombia
-1	qid:466	1:0	2:0	3:13.083655	4:0	5:0	6:5.4977164	7:0	8:0	# Cabinet of Rojas Pinilla.jpg	en|colombia
-1	qid:466	1:0	2:6.9309497	3:3.9533024	4:0	5:10.3519535	6:2.8070345	7:0	8:0	# Xylophanes obscurus MHNT CUT 2010 0 224 Puerto Leguízamo Colombia male ventral.jpg	en|colombia
-1	qid:466	1:10.157902	2:0	3:0	4:0	5:0	6:5.138295	7:11.587396	8:0	# Escallonia pendula1.jpg	en|colombia
1	qid:466	1:0	2:10.611735	3:9.410352	4:0	5:13.059472	6:2.9322162	7:14.2176485	8:0	# Colombia departments blank.png	en|colombia
-1	qid:466	1:0	2:0	3:7.881494	4:0	5:0	6:6.0169024	7:0	8:0	# Sunset-cartagena-tower-dewired.jpg	en|colombia
-1	qid:466	1:10.279482	2:0	3:0	4:0	5:0	6:5.0046387	7:12.279795	8:0	# Almuerzo del Taganga.jpg	en|colombia
-1	qid:466	1:10.279482	2:0	3:0	4:0	5:0	6:4.0223894	7:8.890188	8:0	# 20200109 191318Jerico.jpg	en|colombia
-1	qid:466	1:0	2:0	3:11.725872	4:0	5:0	6:3.95295	7:0	8:0	# Iglesia de la Santisima Trinidad.jpg	en|colombia
-1	qid:467	1:10.474208	2:11.104033	3:11.579963	4:0	5:14.282713	6:16.440865	7:12.655184	8:0	# Palatine Hill from Colosseum 2011 1.jpg	en|colosseum
1	qid:467	1:0	2:14.353048	3:9.370477	4:0	5:16.829313	6:15.591996	7:0	8:0	# Colosseum night.jpg	en|colosseum
1	qid:467	1:13.094281	2:10.0851145	3:5.9517827	4:0	5:13.828955	6:15.441476	7:9.690949	8:12.272855	# Colosseum in Rome-April 2007-1- copie 2B.jpg	en|colosseum
1	qid:467	1:11.766433	2:0	3:0	4:0	5:0	6:3.651139	7:8.246885	8:12.283374	# Rome (IT), Kolosseum -- 2013 -- 3393.jpg	en|colosseum
1	qid:467	1:0	2:12.4048815	3:7.1539164	4:0	5:15.592738	6:15.255222	7:0	8:0	# Cross Colosseum Rome Italy.jpg	en|colosseum
1	qid:467	1:0	2:14.352568	3:12.095574	4:0	5:16.371614	6:12.373437	7:0	8:0	# Colosseum (76).jpg	en|colosseum
1	qid:467	1:0	2:13.472493	3:0	4:0	5:16.371614	6:14.801635	7:0	8:0	# Saenredam Colosseum detail.JPG	en|colosseum
-1	qid:467	1:4.4516234	2:12.418706	3:0	4:0	5:15.476659	6:13.641639	7:8.305028	8:0	# Chrisme Colosseum Rome Italy.jpg	en|colosseum
1	qid:467	1:9.88185	2:12.125284	3:7.959706	4:0	5:15.162164	6:15.866366	7:10.33762	8:12.436593	# Colosseum 2016-09-26 3.jpg	en|colosseum
-1	qid:468	1:0	2:0	3:4.6631474	4:0	5:0	6:0.26240346	7:0	8:0	# Papilio machaon caterpillar.jpg	en|commons
0	qid:468	1:0	2:11.101898	3:0	4:0	5:13.531703	6:0.33338618	7:0	8:0	# Commons-uw-L52F.png	en|commons
-1	qid:468	1:0	2:11.113896	3:6.088695	4:0	5:13.07509	6:0.34943172	7:1.0084301	8:14.393119	# Digital commons 14h00.png	en|commons
-1	qid:468	1:0	2:0	3:0	4:0	5:0	6:0	7:1.2513206	8:0	# Carbon cycle-cute diagram Dutch text.jpg	en|commons
-1	qid:468	1:0	2:0	3:0	4:0	5:0	6:0.30160093	7:0.63427943	8:11.281546	# ISA Workshop in Cameroon Oct 15.jpg	en|commons
-1	qid:468	1:0	2:7.4429507	3:0	4:7.9578238	5:12.021954	6:0.33909893	7:0	8:0	# Panorama of Sherbourne Commons and the construction of Aqualina (16) (27516746994).jpg	en|commons
-1	qid:468	1:0	2:0	3:0	4:0	5:0	6:0.28763273	7:0.7685613	8:12.34082	# Captura1.6.png	en|commons
-1	qid:468	1:0	2:0	3:0	4:0	5:0	6:0.2867596	7:0.7702961	8:11.870463	# Captura1.8.png	en|commons
1	qid:468	1:0	2:7.4314337	3:0	4:8.048231	5:12.032576	6:0.33576062	7:0	8:0	# Panorama of Sherbourne Commons and the construction of Aqualina (11) (28131116525).jpg	en|commons
-1	qid:468	1:0	2:0	3:0	4:0	5:0	6:0.30151027	7:0.7878716	8:12.293328	# Captura2.png	en|commons
0	qid:469	1:12.865922	2:0	3:0	4:0	5:0	6:0	7:16.199627	8:0	# Host-Bus-Adapter-(HBA).jpg	en|communication
-1	qid:469	1:0	2:11.53279	3:0	4:0	5:13.453088	6:7.1413593	7:0	8:0	# Communication collaboration.png	en|communication
-1	qid:469	1:0	2:11.516097	3:0	4:0	5:13.452306	6:0	7:0	8:0	# Communication tower.jpg	en|communication
0	qid:469	1:0	2:0	3:0	4:0	5:0	6:8.228106	7:0	8:0	# Erdfunkstelle Raisting 2.jpg	en|communication
-1	qid:469	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:10.601631	# Monastery rooster at Mt Febe.jpg	en|communication
-1	qid:469	1:10.722628	2:10.206565	3:0	4:0	5:0	6:9.112094	7:9.32182	8:0	# Logo of Justcall Communication.png	en|communication
-1	qid:469	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:12.912018	# Which? Awards 2012 (7455324466).jpg	en|communication
1	qid:469	1:0	2:10.212547	3:0	4:11.182899	5:13.710551	6:5.9894643	7:0	8:0	# Brocken communication tower 04.jpg	en|communication
0	qid:469	1:0	2:0	3:0	4:0	5:0	6:0	7:0	8:13.537658	# Private Zoom class with User Susanna Sarikyan (3).png	en|communication
-1	qid:469	1:0	2:0	3:13.275685	4:0	5:0	6:0	7:0	8:0	# LOGO telePAVIA.png	en|communication
-1	qid:47	1:0	2:0	3:15.650424	4:0	5:0	6:0	7:0	8:0	# Nikunja Sen.jpg	bn|৩০_অক্টোবর
-1	qid:47	1:0	2:0	3:0	4:0	5:0	6:0	7:7.6557665	8:0	# Hstu-sohidminar.JPG	bn|৩০_অক্টোবর
-1	qid:47	1:0	2:0	3:0	4:0	5:0	6:13.312943	7:0	8:0	# Vehicle stuck in rail crossing, in Comilla city, October 2017 10.jpg	bn|৩০_অক্টোবর
1	qid:470	1:0	2:13.96999	3:13.854142	4:0	5:0	6:14.080646	7:0	8:14.390543	# A compass.jpg	en|compass
1	qid:470	1:0	2:0	3:12.662324	4:0	5:0	6:0	7:0	8:13.885089	# Compas Noorderlicht.JPG	en|compass
-1	qid:470	1:0	2:0	3:0	4:14.092973	5:0	6:0	7:0	8:0	# Lilac Chadburn.jpg	en|compass
1	qid:470	1:0	2:14.044003	3:8.4003	4:0	5:16.383196	6:0	7:12.810414	8:0	# Compass thumbnail.jpg	en|compass
